state,plan_family,district,block_count,area_m2,perimeter_m,minimum_bounding_radius_m,polsby_popper,reock,convex_hull_ratio,schwartzberg,component_count,interior_ring_count
NJ,NRS-v0.3,5,9836,863861083.6841465,918826.61221462,38960.943926750864,0.012858391459360883,0.181148647853515,0.39781779516800175,8.81874283776063,9,72
NJ,NRS-v0.3,6,5750,195400933.3198487,362845.20291681885,18291.750651954153,0.018650639440751293,0.1858943610182426,0.404704919946385,7.322394731300229,4,11
NJ,NRS-v0.3,7,5929,205879936.00883526,292740.01354389975,16118.981695627495,0.03018976353943767,0.2522254744688562,0.5475517906696394,5.755328859763622,10,6
NJ,NRS-v0.3,8,7974,488067218.9238334,483102.40308077604,25282.82694257805,0.02627913752340859,0.2430404174884523,0.6445547085739555,6.168711310489122,3,45
NJ,NRS-v0.3,9,9192,671942365.2044839,565657.6008718325,28898.569218471435,0.026389710947400814,0.25611172937831184,0.5308034555106937,6.155774231869328,6,22
NJ,NRS-v0.3,10,10998,1777291501.3204541,1438458.5062816862,49572.800880999726,0.010793787174904031,0.23020877650400068,0.4580864363112778,9.62527340977391,15,115
NJ,NRS-v0.3,11,11467,1591889095.7938437,841437.191879568,37348.896361202314,0.02825395594870284,0.36325147699706034,0.6393037951661064,5.949224642049301,3,110
NJ,NRS-v0.3,12,13906,1592612937.707035,1408892.1603329522,39806.50610306101,0.010082415673395224,0.31992799627947577,0.7574731662900042,9.95904513933454,12,108
NJ,enacted-congressional-session-118,1,12552,963173684.218318,446066.8254321648,24834.88785444165,0.060829552499098556,0.4970846235251493,0.7908251896607768,4.054550268922862,5,88
NJ,enacted-congressional-session-118,2,19929,5504629471.972196,3959702.597693293,70705.88901359258,0.004411769541831586,0.35048306968994836,0.6206202747518341,15.055444802682318,18,483
NJ,enacted-congressional-session-118,3,12978,2831499120.539454,1144851.1067796196,52390.465077601126,0.027147402275317232,0.3283689247505408,0.6109175110404357,6.0692616521847285,3,244
NJ,enacted-congressional-session-118,4,13220,1712477966.3962543,966511.3165257216,37072.94158554931,0.02303673728644168,0.39660759431271314,0.7851764968651223,6.588544979867388,16,95
NJ,enacted-congressional-session-118,5,11527,1716603106.1139321,644057.7212574766,43903.901659186246,0.05200321283449607,0.2834743626422284,0.6711084570768929,4.385154629626958,4,112
NJ,enacted-congressional-session-118,6,10763,509795957.32768947,548835.3803877755,29519.076354223333,0.02126777469568183,0.186226287602158,0.40201141734256746,6.857076182977052,8,30
NJ,enacted-congressional-session-118,7,13327,3532096733.872015,1210989.5368765162,49852.62963138853,0.030266463012438214,0.4523833095942094,0.6776478665671297,5.748031827614866,10,122
NJ,enacted-congressional-session-118,8,4444,136191129.3490332,243682.36798599968,13310.674196821585,0.028821094718780794,0.24468020839363055,0.46259737807936446,5.89039967690244,10,9
NJ,enacted-congressional-session-118,9,7550,290170840.9921694,330761.2035361339,18867.958454741747,0.03332993797071146,0.2594502378260677,0.5452603934102535,5.47750455386945,5,26
NJ,enacted-congressional-session-118,10,6702,201419980.87959337,179247.82509057946,13730.301548352758,0.07877794084849862,0.3400889543653034,0.5536913625348252,3.5628512238626673,2,13
NJ,enacted-congressional-session-118,11,10329,1042543375.3733512,749512.6544686492,23802.081323503367,0.023320940323041814,0.5857528237801899,0.7772627708417569,6.54827592771159,6,105
NJ,enacted-congressional-session-118,12,9686,1143595121.4365253,617804.8629050116,29665.365937085,0.03765125988857324,0.41364044950859974,0.6512105676797922,5.153594493202521,2,77
NM,NRS-v0.3,1,40006,104642580288.88982,4308429.012014642,295583.7558899334,0.07084030472519287,0.38123910449435644,0.8490546587944399,3.757160861831759,4,206
NM,NRS-v0.3,2,22731,45367107529.03736,3996231.6539681326,261975.99230975864,0.03569847334879578,0.21041089808469174,0.5312335212605903,5.292674407674596,2,89
NM,NRS-v0.3,3,43110,164622176664.18225,4599274.431540787,329032.7198416528,0.09779565407783432,0.48401663960482166,0.8305283243786887,3.1977184459833237,2,215
NM,enacted-congressional-session-118,1,21002,45529315715.98378,1817198.3335528453,172725.93854450452,0.17325920902108435,0.48576489700091763,0.7653346364638272,2.4024360511989555,3,71
NM,enacted-congressional-session-118,2,35750,133417006925.73764,3779875.1539384015,332096.45937476354,0.11734542064312702,0.3850639219953419,0.7527307800423616,2.9192206800261165,1,213
NM,enacted-congressional-session-118,3,49095,135685541840.38802,4524390.119472779,361267.3673423863,0.08329584662024335,0.33092245080783683,0.6667339227630313,3.4648810248053414,4,225
NV,NRS-v0.3,1,28756,200043771344.4967,3980616.8902930873,347908.67171127436,0.15864782945627723,0.5260713531945771,0.916179578609286,2.5106312641656063,2,146
NV,NRS-v0.3,2,14181,83385145287.62009,3301288.7509306544,314704.7815988074,0.09614606838546444,0.2679983584617737,0.7692028406839633,3.225033536489324,5,33
NV,NRS-v0.3,3,7309,1161419170.749126,413533.350038268,37349.04676036521,0.0853449395407635,0.26502086894886445,0.5930376381259037,3.423033208532199,1,0
NV,NRS-v0.3,4,6814,834364785.5086515,289834.8824888008,22328.10317952162,0.1248143514828196,0.532724208582459,0.6884172546983363,2.83052984043924,1,0
NV,enacted-congressional-session-118,1,7645,2636228426.0971694,281221.67974442424,39940.00455647194,0.41888548025083755,0.5260377915414451,0.8869794084245923,1.5450848943211482,1,0
NV,enacted-congressional-session-118,2,27147,168947783976.18185,2991247.7956455527,311838.9079870586,0.23727805872402866,0.5530215117797302,0.8800973445145621,2.052916142744158,2,134
NV,enacted-congressional-session-118,3,7114,5241174304.579623,521302.14806778176,83141.84320537085,0.24235915980775238,0.24134562682745508,0.7145719724869097,2.0312822843664082,5,1
NV,enacted-congressional-session-118,4,15154,108599513881.51547,2013599.167235314,280492.0763397366,0.33658262984693904,0.43937648876735996,0.9268933066197736,1.72367010865822,1,42
NY,NRS-v0.3,1,15604,12775261294.73146,3413258.14170338,119998.34030825915,0.01377975150830187,0.2824030872509317,0.5792584217583987,8.518817355522534,16,223
NY,NRS-v0.3,2,31254,34076909810.03104,7190909.324088911,166796.12934316127,0.008281374867615538,0.38988667766846824,0.6679056945186626,10.988762269985989,48,553
NY,NRS-v0.3,3,20288,9153139010.428358,3118682.7281770064,165926.1406878306,0.011825990668723592,0.10582555663636856,0.45362083187846125,9.195624612364037,16,116
NY,NRS-v0.3,4,12020,4784225138.194566,1602446.0988535474,89816.6847746455,0.023412867771756156,0.1887763976919026,0.4292979047060468,6.535407825584896,5,24
NY,NRS-v0.3,5,12249,2784098295.822285,863879.0143744934,62514.55468327272,0.046880105491437694,0.22676311180074907,0.6055196712446841,4.61855064067733,5,18
NY,NRS-v0.3,6,17616,7242351795.426159,2213373.5856338562,88713.60906759312,0.01857719052599396,0.29292015056433474,0.5841646286444339,7.3368557822146006,8,89
NY,NRS-v0.3,7,28298,21294333424.203922,3545917.997824202,131751.97354320655,0.021282200873270023,0.39048101052696965,0.7621797506382633,6.85475174838178,9,195
NY,NRS-v0.3,8,30192,19702162894.561344,2521225.454288446,145617.46746266168,0.03894936693363026,0.2957583981676329,0.7905807528578137,5.066987097201185,4,116
NY,NRS-v0.3,9,14895,5833973459.431085,1822584.1996576344,71991.56713036782,0.022069836263365117,0.35830372347750694,0.6049829693075524,6.731323215748029,5,152
NY,NRS-v0.3,10,10189,1983706184.4781399,962119.4184391128,41422.882301765174,0.02692955960112058,0.36799917489010303,0.7315434841403969,6.09376040274638,4,94
NY,NRS-v0.3,11,3276,64469077.22868281,208456.9200248914,9684.71446567496,0.01864355312475412,0.2187902373630036,0.3971492904850332,7.323786200856669,10,3
NY,NRS-v0.3,12,6204,274867898.857709,390336.3398095134,20032.944900996972,0.022670229454087327,0.21801408718763557,0.34462633067063125,6.641589693555383,7,9
NY,NRS-v0.3,13,2974,46291417.48589247,69462.30873727075,5613.825542183147,0.12056240854734686,0.467555082650292,0.68097425444761,2.880010308359981,1,0
NY,NRS-v0.3,14,2332,45324407.0502245,101219.74105956196,7999.41584032836,0.055591904333975914,0.22545803169382966,0.5315030874906311,4.241253434562535,2,0
NY,NRS-v0.3,15,1784,29741652.40167459,104890.43469683589,11603.24905412528,0.033970597615828754,0.07031629713769731,0.2899268669108425,5.4256079206412355,5,1
NY,NRS-v0.3,16,2644,40569879.84022484,123559.27751750189,6977.263731166817,0.033393571111025686,0.2652672106191331,0.43949839631447574,5.472283234197055,8,2
NY,NRS-v0.3,17,1630,26270562.58526062,52211.844578585,5614.203337968607,0.12109916935300773,0.265303649701082,0.7892772891055837,2.8736205310510194,1,0
NY,NRS-v0.3,18,5598,168101761.59646663,161281.4958212655,13682.58460547407,0.08121066059904962,0.28581571727641963,0.6647244361224985,3.509081688829062,4,8
NY,NRS-v0.3,19,2386,43545837.39351363,118540.85692465623,7575.298257240364,0.03894219128745062,0.24154458199697487,0.4522993292222099,5.067453907499331,1,1
NY,NRS-v0.3,20,4031,157132031.60654488,426134.8892952731,17154.722680365663,0.010873776535450934,0.16996028454122097,0.4169740280044325,9.589805483365238,22,9
NY,NRS-v0.3,21,6474,194935949.11044425,313081.2080500432,15467.905280145917,0.024991239648592248,0.2593457027592687,0.4505047401019773,6.325663718185985,22,6
NY,NRS-v0.3,22,12466,1840501014.7896013,1603694.7871968045,79575.9199259045,0.00899295644840732,0.0925172792834741,0.31955835866477217,10.545052709485645,17,65
NY,NRS-v0.3,23,8324,419070681.0117257,460290.397267841,34866.61000090109,0.02485611861084822,0.10972812474070918,0.38881697622585415,6.342833973130061,1,2
NY,NRS-v0.3,24,5810,101872436.05441749,138978.86735269704,11149.210188534671,0.06627794275349842,0.2608666810478403,0.5758357457456946,3.884324375646758,4,2
NY,NRS-v0.3,25,10371,287671003.8146111,306291.78358283325,23107.38613433533,0.03853321619958407,0.1714922793861552,0.5621538764649643,5.094274823887226,2,4
NY,NRS-v0.3,26,12250,683948747.933268,886857.9892269035,43132.91020646876,0.01092761177556371,0.11701894102624144,0.5346871265761922,9.566154070905373,5,51
NY,enacted-congressional-session-118,1,12433,1691349824.1778255,1271805.6658412504,70117.90029964795,0.013140194564620209,0.1095029362913101,0.3807286134919078,8.723667457524767,16,50
NY,enacted-congressional-session-118,2,12102,850096359.0106987,692218.5010981433,37312.271543921684,0.022294185731304116,0.1943635866514693,0.6905425956757308,6.697368459634389,3,34
NY,enacted-congressional-session-118,3,10763,457151341.7519132,226733.15598079344,18343.525421172544,0.11174800960564354,0.432458576308948,0.7126438827631615,2.9914386585548436,1,7
NY,enacted-congressional-session-118,4,10113,330846041.5174451,300387.6803054659,13277.965048426719,0.04607566081397921,0.5973282130531654,0.8535067385053232,4.658694304438747,3,39
NY,enacted-congressional-session-118,5,5424,122749086.64954954,193060.2484655082,13411.410583786612,0.04138494780166877,0.21722983871887322,0.5289583259928541,4.915625563829118,12,2
NY,enacted-congressional-session-118,6,3735,66714054.277886145,67396.00403410998,7624.328791173843,0.1845690610035842,0.3653122437487974,0.741935332167141,2.327665387341335,1,2
NY,enacted-congressional-session-118,7,3418,56865259.49561359,81463.22819323692,6750.589192365743,0.10767965540384922,0.3972041643795781,0.6806278699990057,3.0474260205976718,1,3
NY,enacted-congressional-session-118,8,3016,69798172.74463242,143214.40354643893,8579.796055296907,0.04276421655726168,0.30181460472822014,0.4584722868666706,4.835704341632287,10,1
NY,enacted-congressional-session-118,9,2347,39271915.516883224,35119.709038096815,5006.1284150728725,0.4001198805549328,0.4988020625547595,0.8309585762616064,1.5809019485776767,1,0
NY,enacted-congressional-session-118,10,2704,40605485.80471343,91595.19364110974,6701.535189312575,0.06082039054179622,0.28779698062997305,0.5797164757403256,4.054855645271512,5,2
NY,enacted-congressional-session-118,11,5529,167481177.98222002,145383.69245485798,13051.62296139121,0.0995736624004463,0.3129587479105079,0.7044544891063717,3.1690402808972493,3,8
NY,enacted-congressional-session-118,12,1552,25351335.775989126,45758.74572375329,4583.92706545894,0.15214668285646782,0.3840392181208693,0.7618843967739363,2.563709164743049,5,0
NY,enacted-congressional-session-118,13,1593,28555653.57107063,56311.515976418974,6145.031187416643,0.11316380198668478,0.24070995359242764,0.5571117219600507,2.9726668148716695,3,1
NY,enacted-congressional-session-118,14,3328,76925953.30149834,169489.5627094387,9266.76327064446,0.033650911510874924,0.2851457329171576,0.5371882216620779,5.45131883587118,23,4
NY,enacted-congressional-session-118,15,2586,48574843.47366021,51394.79304789001,6651.862074476017,0.2310909993031946,0.34944197069609373,0.6831747389823551,2.0802162503587662,1,0
NY,enacted-congressional-session-118,16,7836,325813695.6787267,174208.10480146678,12424.23697468396,0.1349094860620565,0.6718618951774545,0.873294454565579,2.722568127843115,9,14
NY,enacted-congressional-session-118,17,10227,2186633754.8835793,871744.3504437145,40093.877980049205,0.036158268802190044,0.4329822038514654,0.7745296547432791,5.258915413439829,4,99
NY,enacted-congressional-session-118,18,13944,5198973506.524261,1228119.205323757,63232.322384063016,0.04331580824944884,0.4138943195845171,0.7530919496489286,4.804816306354612,3,113
NY,enacted-congressional-session-118,19,27939,20442302036.057102,3144468.141923106,137146.86017865254,0.025980366102959358,0.34594590109475076,0.7089802880690381,6.204079676894005,8,219
NY,enacted-congressional-session-118,20,14115,4085610191.700122,954761.0466314245,57641.11523932796,0.0563219144356239,0.3914193628175787,0.7737043358786065,4.2136775251093,8,84
NY,enacted-congressional-session-118,21,34389,43650654029.378624,6955659.060579796,156625.21770945264,0.01133767611861479,0.5663925173164494,0.8072097226107142,9.391565176072435,32,704
NY,enacted-congressional-session-118,22,17852,7001895796.403307,1146461.6621547737,69139.63165835528,0.06694319473241547,0.46624227317999717,0.8166797713674777,3.8649758340597598,11,76
NY,enacted-congressional-session-118,23,26722,16600043653.537529,1661501.5698686428,133266.64026463602,0.07556445984161206,0.29752020142721,0.7268516935667622,3.637820021778734,2,100
NY,enacted-congressional-session-118,24,27110,17137342471.35686,3059365.1731872605,143049.5937479821,0.023008626949756954,0.2665755693754099,0.4957109382078304,6.592568463853808,29,170
NY,enacted-congressional-session-118,25,10317,2194562336.3857603,766376.2202043462,48055.95238554426,0.046954124186532,0.30248488041475047,0.7550570913579272,4.614908852752106,2,47
NY,enacted-congressional-session-118,26,10065,1158307689.109844,367151.60688623774,28828.534487316425,0.10797990392779114,0.44363820134495857,0.8372521564938271,3.0431862404712895,5,15
OH,NRS-v0.3,1,22544,9620656707.511614,2324156.8920442956,162763.93450723472,0.022381217031849088,0.11559485013553272,0.34819697737446575,6.6843341274004135,7,57
OH,NRS-v0.3,2,28249,14123078760.060442,2165546.72960291,92702.83283037737,0.037844617989429646,0.5231105720017812,0.7939369254401708,5.140412099110539,3,149
OH,NRS-v0.3,3,15795,5127126281.164813,1422314.6710328038,70733.57462193798,0.03184875784145936,0.326191717085739,0.7109473288142167,5.603427415456531,5,63
OH,NRS-v0.3,4,11270,2868181731.7076426,999386.8928522973,46736.71654911651,0.03608687130237171,0.41796546245619226,0.6894079497245369,5.264115197525619,7,15
OH,NRS-v0.3,5,15535,7154142436.898734,3509892.392234093,220281.8609467753,0.0072975964365050855,0.046929965653931885,0.14821274396597803,11.706042016300795,20,43
OH,NRS-v0.3,6,33335,21607060766.26878,5156580.331665397,189541.77146727737,0.01021132224641253,0.1914414390293347,0.5330743336338081,9.895984562127031,10,309
OH,NRS-v0.3,7,13283,4531465963.048118,1946872.9899624404,116870.1221658593,0.015023576970664147,0.10560436111884933,0.4874847907290896,8.158556525218193,16,47
OH,NRS-v0.3,8,10565,954134598.5422561,802507.778179161,48500.395766801135,0.018617484783534782,0.12911277240367056,0.32467665014462244,7.328911817316976,2,19
OH,NRS-v0.3,9,9635,4345516442.206625,1260366.1584701838,66900.68743087909,0.03437619421470728,0.3090511501221256,0.6238075832368635,5.393505213199624,3,49
OH,NRS-v0.3,10,19778,7917524857.557465,2455629.3203748595,91398.94919689602,0.016499610004736393,0.30168738970510445,0.6388948832427671,7.785081446549527,23,75
OH,NRS-v0.3,11,16408,2814187439.5604796,1207006.7474927728,51736.445466169476,0.02427411966165423,0.3346647516090968,0.6962080310610953,6.418421821868915,3,103
OH,NRS-v0.3,12,24088,8083195158.623937,1655835.3605944116,131019.73225456825,0.037047475789413246,0.14988555367688974,0.6446915490412882,5.1954203192544215,1,68
OH,NRS-v0.3,13,14489,5027026621.240235,2086744.2551091574,91399.21600173008,0.014507166517174479,0.191547448531289,0.5216321957121325,8.302496515242009,5,123
OH,NRS-v0.3,14,18492,5440906583.142538,1810062.3377425477,87636.49314679648,0.020868636259417848,0.22550252836836823,0.6396090378805814,6.922340619730413,7,75
OH,NRS-v0.3,15,16827,6682280166.4319725,1810005.9785969981,71313.5186708607,0.025631529681183998,0.4182453070869609,0.7335673928024644,6.246154713572827,8,106
OH,enacted-congressional-session-118,1,9839,1567697955.9989302,490903.9420624003,40043.665900112945,0.08174839165086786,0.31120377820091893,0.6034642281838791,3.4975214891935877,5,13
OH,enacted-congressional-session-118,2,25022,19171106686.110786,3691967.0129754227,110972.61779352097,0.01767426750913125,0.49552509036208764,0.7678929407433269,7.521930008721317,6,226
OH,enacted-congressional-session-118,3,10386,569282289.4469032,258775.41127780004,16295.266309051498,0.10682958025802934,0.682424916777717,0.9307182852493954,3.0595266395736926,1,48
OH,enacted-congressional-session-118,4,25283,12692903545.982315,2319613.2491523405,103739.43840220849,0.029644196439701707,0.37542511455743605,0.7298942936784084,5.808047490014648,2,194
OH,enacted-congressional-session-118,5,27219,14361581967.535128,2095962.8564883145,134856.40330609083,0.041081375956975294,0.2513675795729199,0.6197405618930717,4.9337542033641375,4,116
OH,enacted-congressional-session-118,6,29207,12443674436.810505,2684305.5313137583,118845.77494250608,0.021701742774263035,0.28043439205498305,0.7438127106896549,6.788169752145305,6,229
OH,enacted-congressional-session-118,7,10654,3430032104.706388,577259.8988064886,58210.51380218795,0.1293496539640253,0.32221477210993005,0.6652365481748054,2.780464563106248,6,25
OH,enacted-congressional-session-118,8,12728,4657557742.459302,950689.5875979902,71729.64881982666,0.06475758393843309,0.28814491905459794,0.7796994190128472,3.9296573327668867,5,27
OH,enacted-congressional-session-118,9,21071,6746500885.92206,1644819.0817418194,104679.23981328511,0.03133662167732142,0.1959781207276184,0.6236049101715565,5.649030411620244,29,58
OH,enacted-congressional-session-118,10,15419,2573983303.1426153,616540.573209621,40300.60732573485,0.0850926924816127,0.5044668941946686,0.8630417199339288,3.4281030393442355,3,31
OH,enacted-congressional-session-118,11,10640,559723879.1443673,287065.79129178356,22455.754363638498,0.08535339793692058,0.3533203602289104,0.69652619806234,3.4228635955526268,4,8
OH,enacted-congressional-session-118,12,27004,14515777778.394077,2485413.89637419,89305.22841569642,0.029529271343207198,0.5793442048238565,0.772283508329634,5.819338696950017,6,182
OH,enacted-congressional-session-118,13,16107,1624941061.0414367,420296.7677491417,35889.58773453131,0.11559402252622286,0.40156032885168214,0.811880073593671,2.941252515082443,2,33
OH,enacted-congressional-session-118,14,14613,6370761928.2876,1050799.764289047,65380.23423790206,0.07250388976478465,0.47440423680439214,0.902269907293331,3.7138071384205715,6,95
OH,enacted-congressional-session-118,15,15101,5010958948.982636,1216501.3202315383,74917.26584397105,0.04255058543631253,0.2841889150171706,0.547798085113406,4.8478283056376075,4,71
OK,NRS-v0.3,1,36036,32064921702.179787,5685079.58090096,239462.13926091252,0.012467143288410922,0.17799450499347322,0.7557230028736752,8.956050309561556,19,267
OK,NRS-v0.3,2,27104,19666910391.907574,4869423.682513205,142216.0001305511,0.010422955313474702,0.3095204489948574,0.6583194013297817,9.795002746228866,20,246
OK,NRS-v0.3,3,38543,50262445287.65331,4371160.815771707,278146.9543524319,0.03305673134751842,0.20679742319829386,0.6159287979077983,5.500093163395372,2,276
OK,NRS-v0.3,4,17773,9330947184.088911,3529331.301936591,149892.58914220237,0.009413491598615849,0.13219515419908276,0.43327479583097883,10.306818547754348,10,95
OK,NRS-v0.3,5,55704,67984128188.021904,9734127.074590243,265369.98670921416,0.009016196614805624,0.30729398156126864,0.780515576953759,10.531453466011536,50,849
OK,enacted-congressional-session-118,1,15483,2811591751.3285956,658914.5856886875,45383.87591533306,0.08137741351463065,0.43450944530534297,0.7245159334106602,3.5054845625086912,3,29
OK,enacted-congressional-session-118,2,49945,57016534836.42963,10779727.60965948,205226.86814567642,0.006165880590653789,0.43090597054674873,0.7995228856863924,12.735102508338588,66,902
OK,enacted-congressional-session-118,3,61736,84797084733.10907,6786343.223982733,313803.2810293646,0.023137644528144145,0.27410445163436176,0.6576020408119605,6.5741623933769615,31,513
OK,enacted-congressional-session-118,4,29502,25458023704.71313,2871282.3866153727,132939.25715609256,0.03880455762868851,0.4585305946291925,0.7577682958965027,5.076432683711339,24,225
OK,enacted-congressional-session-118,5,18494,9226117728.270737,1157342.5895555594,76927.07047114405,0.08655755605120408,0.4962616684936267,0.7570829043025568,3.3989713754650026,17,89
OR,NRS-v0.3,1,25099,39015690981.00759,3988777.6114367493,296414.5077440355,0.03081552135685446,0.14134827675318062,0.49070605925769234,5.696593632625098,14,111
OR,NRS-v0.3,2,9894,2751113954.377033,741690.7385631936,54110.27142838816,0.06284528957429186,0.2990882021449626,0.6989103952187631,3.9889963062187133,3,12
OR,NRS-v0.3,3,11586,10630569974.805857,2574372.727535863,170451.21857548354,0.020156891712211206,0.11646795689201182,0.36878679500345457,7.043495130025512,4,39
OR,NRS-v0.3,4,20094,34615368187.30818,4660269.912816854,249273.51613125627,0.020028880608147743,0.17732370762856633,0.46822986705135095,7.065967916038275,22,61
OR,NRS-v0.3,5,29750,100183330143.79485,6596085.621156534,327037.6646136098,0.028935617773417927,0.2981604570158594,0.6734921642540197,5.878731438593514,12,143
OR,NRS-v0.3,6,31613,63044739711.47972,6757466.383175952,277693.3460809298,0.017349658559724614,0.2602363962307041,0.7660706888960376,7.5919708836822055,76,245
OR,enacted-congressional-session-118,1,14665,8840977735.930876,1131833.2436504362,77369.70097261627,0.08672519191617453,0.47011984847554095,0.7673126492807867,3.3956847576743776,31,48
OR,enacted-congressional-session-118,2,49742,188032500279.9317,5171477.221739696,358576.5578662428,0.0883514238088495,0.4654995445397778,0.8702805418717451,3.3642884426922217,5,243
OR,enacted-congressional-session-118,3,12638,3654619952.155452,704457.5573948734,55472.38021753767,0.09254275402687279,0.37804086315620106,0.775131915914908,3.287220147931595,3,56
OR,enacted-congressional-session-118,4,23103,30257526569.184708,4790305.718268849,173507.2900011767,0.01656978316548284,0.3199249401483643,0.6434424672768686,7.768579015753987,84,200
OR,enacted-congressional-session-118,5,16136,14536256577.471352,1525387.0962590596,104567.40681034965,0.07850590195942386,0.4231652839065352,0.6582944903927683,3.569018886854342,7,54
OR,enacted-congressional-session-118,6,11752,4918931838.097855,751420.4840240914,56933.47868040405,0.10947491299760578,0.48304266434815274,0.7936875163022814,3.0223356620832114,2,22
PA,NRS-v0.3,1,29928,28179117600.46554,5126912.246908382,202111.7097151954,0.013471795616736355,0.21958090213470238,0.4755278250121959,8.615634313943316,8,239
PA,NRS-v0.3,2,34469,19999772779.720734,4812902.430676661,180732.2381753043,0.010849776962153633,0.1948964529242544,0.633510733204812,9.60040589054631,9,221
PA,NRS-v0.3,3,25682,10510708671.528954,3623733.1066185455,179821.2201393575,0.010058412802469675,0.10346661613944245,0.40461390318121665,9.970920931176236,14,110
PA,NRS-v0.3,4,14591,2262524487.67042,762135.7870335673,39501.96232433782,0.0489483934743494,0.46153652383735694,0.7994707754155945,4.519920318940375,9,10
PA,NRS-v0.3,5,22814,6496997037.004292,3303815.5805168846,152802.282404421,0.007479816418317175,0.08857335868152925,0.26761785447683895,11.562574142604308,16,75
PA,NRS-v0.3,6,18645,2801420498.941329,1442879.530524982,62895.84263316789,0.016909393142995114,0.22541590180451618,0.5902325323079215,7.6901708627162275,11,18
PA,NRS-v0.3,7,30710,12821938370.894438,2656628.434531012,149307.31652168988,0.022829789952224115,0.18308030714885165,0.7028252185808834,6.618339512107499,14,82
PA,NRS-v0.3,8,26251,9977043580.392578,2695411.24524285,96034.65040499519,0.017256855455935922,0.3443468202889721,0.6792719191902856,7.6123573836104494,8,233
PA,NRS-v0.3,9,20483,2577994261.562345,1135040.5038200973,60752.89315034383,0.02514601042108744,0.22233003916355523,0.6229021244725953,6.306166808966661,4,120
PA,NRS-v0.3,10,18071,3860510640.282614,2003481.38827507,106371.1226152948,0.012086039051079947,0.10860439376386662,0.3046481429194355,9.096158167403448,3,56
PA,NRS-v0.3,11,9371,1147019636.3478124,916660.3583458852,44927.073311690954,0.01715393721274579,0.18088590359634696,0.4575017778190266,7.635159112347897,1,50
PA,NRS-v0.3,12,10300,954205487.3071615,527836.1255123961,28496.61759563272,0.043038145854507534,0.37402911356215696,0.6419037787084021,4.820290624684834,3,19
PA,NRS-v0.3,13,9000,144311131.32012635,201428.09204002674,11672.373762795318,0.04469609868811698,0.33715653912887295,0.6412876312738128,4.730044116524587,4,7
PA,NRS-v0.3,14,20915,9353405264.993158,2741404.0859497855,181112.06850526246,0.01563988316592404,0.09076639729082986,0.5067754922450733,7.9961926292627075,15,116
PA,NRS-v0.3,15,12297,1705509265.6493368,1205536.0915619147,59391.59573978489,0.014746994334558635,0.1539055291021678,0.4936990184529111,8.234708748147314,4,80
PA,NRS-v0.3,16,16663,3485152316.58606,1356784.6395233544,73547.11051686939,0.023790840812421218,0.20508819396769906,0.7704927099656347,6.483284868640158,9,110
PA,NRS-v0.3,17,9698,310445539.57351863,469713.53166609246,14467.974176560017,0.01768190875205785,0.4720848917327069,0.6479374351524073,7.52030453077415,2,16
PA,enacted-congressional-session-118,1,11443,1831348615.7956464,619408.5992649784,38198.706809693074,0.059982757599165555,0.3995064827753146,0.8070654617425097,4.083069629487151,2,52
PA,enacted-congressional-session-118,2,8051,166539591.92812264,135031.54207385718,12967.652904342422,0.11477753816802448,0.3152425765013876,0.8266904913997992,2.9516954598204395,1,16
PA,enacted-congressional-session-118,3,8300,138209769.90435213,135145.8784408264,10659.413142379399,0.09509178438439751,0.3871883495957034,0.7169002946065324,3.2428622528365656,2,8
PA,enacted-congressional-session-118,4,12803,1888874273.0577326,669489.4898456706,47211.75962517676,0.052957245580272885,0.26974462786113323,0.6805477957396072,4.345475500902917,7,43
PA,enacted-congressional-session-118,5,11094,599079321.8217714,290472.29063516273,21857.166483258265,0.0892246338512123,0.399159744804122,0.7097021844604573,3.347785413497238,2,21
PA,enacted-congressional-session-118,6,14100,2413112712.652046,835225.2477286406,41298.018625945486,0.043469059476342005,0.4503698440793414,0.7256448999636992,4.796339079689836,9,113
PA,enacted-congressional-session-118,7,21042,3045634024.719384,905994.4627074347,41374.840270885514,0.046626894706495434,0.5663112414194039,0.7749119622523725,4.631074350630261,6,108
PA,enacted-congressional-session-118,8,23158,7272344329.837261,1658122.944645307,70280.21404957921,0.03323922120047266,0.4686605629270841,0.7345145617169987,5.484974087285715,4,211
PA,enacted-congressional-session-118,9,33390,15870206895.783976,2461845.096242133,111786.75482779625,0.03290569037287566,0.40425185214179754,0.7364458489767634,5.512701747296907,7,243
PA,enacted-congressional-session-118,10,17647,3328089466.634716,920008.6743344142,47002.167581127585,0.049410700660051016,0.47952289408423787,0.7046925984069358,4.4987254928371385,3,67
PA,enacted-congressional-session-118,11,16694,3960321784.3645706,1324608.5966337621,53102.35768669778,0.028363851319300803,0.4470468041820848,0.8692310186475568,5.937688360417304,4,168
PA,enacted-congressional-session-118,12,16810,1102949398.318323,450831.63696202263,23774.59766875667,0.06819251097998952,0.6211255051755139,0.7652220803046895,3.8294081641475897,6,0
PA,enacted-congressional-session-118,13,29927,16526008973.179134,2403792.3265982005,96446.31124537378,0.035940487141110374,0.5655185662780916,0.8295564009335303,5.274824568830181,6,149
PA,enacted-congressional-session-118,14,29785,12378845826.051218,2005902.1123848057,91778.05708842927,0.03866077418656402,0.4677917541286932,0.7516577748658485,5.085863813705382,10,76
